age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_log
72,retired,married,secondary,no,1129,no,no,cellular,25,nov,208,1,91,1,success,1,7.029972911706386
29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,1,5.583496308781699
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,1,4.248495242049359
64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,237,1,85,4,other,0,7.518064181233078
27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,1,6.342121418721152
52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,92,2,99,1,failure,0,7.494430215031565
77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,0,6.523562306149512
35,technician,single,secondary,no,204,yes,no,cellular,30,nov,110,3,189,1,success,0,5.3230099791384085
58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,1,8.131530710604252
46,technician,married,tertiary,no,31630,no,no,cellular,30,nov,448,2,214,1,failure,0,10.361892931354786
25,student,single,secondary,no,304,no,no,cellular,30,nov,152,1,188,2,success,0,5.720311776607412
22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,1,6.539585955617669
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,0,8.990192329641772
28,admin.,single,secondary,no,520,yes,no,cellular,30,nov,113,1,168,1,failure,0,6.255750041753367
28,admin.,married,secondary,no,330,no,no,cellular,2,dec,357,1,188,3,other,1,5.802118375377063
60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,1,1.6094379124341003
29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,1,7.061334366910438
36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,1,8.457230850243555
68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,1,7.944846711001996
48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,1,7.045776576879511
27,blue-collar,single,secondary,no,-46,yes,no,cellular,3,dec,97,3,199,8,other,0,0.0
39,services,married,secondary,no,323,no,no,cellular,3,dec,1804,3,182,3,other,0,5.780743515792329
25,student,single,tertiary,no,1189,no,no,cellular,3,dec,110,1,183,1,success,0,7.081708586105575
28,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,1,5.8289456176102075
29,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,1,2.995732273553991
49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,1,8.680671660408713
42,blue-collar,married,secondary,no,2913,no,no,cellular,4,dec,127,2,184,2,success,0,7.97728198675515
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,1,9.383621184117988
44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,1,6.598509028614515
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,0,7.707062655370473
27,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,0,4.5217885770490405
38,services,married,secondary,no,5000,no,no,cellular,4,dec,720,5,536,5,failure,0,8.517393171418904
39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,1,6.1779441140506
31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,69,1,185,2,failure,0,5.966146739123692
42,admin.,single,secondary,no,684,no,no,cellular,7,dec,163,1,186,1,success,0,6.529418838262226
42,management,married,tertiary,no,144,no,no,cellular,7,dec,143,1,283,3,failure,0,4.976733742420574
32,admin.,single,secondary,no,8626,no,no,cellular,7,dec,200,1,196,2,failure,0,9.062652099076578
29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,1,5.752572638825633
52,entrepreneur,married,primary,no,657,no,no,telephone,7,dec,91,2,217,1,other,0,6.489204931325317
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,7,dec,347,4,186,5,success,0,7.0825485693553
50,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,1,9.235130540783402
29,technician,single,tertiary,no,2489,yes,no,cellular,7,dec,1002,3,283,2,success,0,7.820037989458753
42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,1,5.541263545158426
37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,1,0.0
34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other,0,5.5254529391317835
53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,0,7.274479558773871
27,management,single,tertiary,no,1623,no,no,cellular,9,dec,161,1,190,1,success,0,7.392647520721623
34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,1,5.68697535633982
79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,1,9.024613022047395
57,retired,divorced,primary,no,698,no,no,telephone,9,dec,135,3,191,2,failure,0,6.54965074223381
41,unemployed,married,secondary,no,1077,yes,yes,telephone,9,dec,207,3,387,2,failure,1,6.982862751468942
32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,1,6.784457062637643
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,1,8.390041405755754
22,student,single,tertiary,no,1258,no,no,cellular,10,dec,182,1,156,1,failure,0,7.138073034044347
58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,1,5.54907608489522
54,management,divorced,tertiary,no,380,no,yes,cellular,10,dec,501,1,188,2,success,0,5.942799375126701
45,management,married,tertiary,no,1788,no,no,cellular,10,dec,364,1,191,4,failure,0,7.489412083508719
72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,1,8.257644958208228
79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,1,8.014996894348302
40,management,single,tertiary,no,3797,no,no,cellular,14,dec,263,1,195,2,failure,0,8.242229891372231
30,technician,married,secondary,no,2326,no,no,cellular,14,dec,420,1,175,2,failure,1,7.752335163302292
41,self-employed,single,tertiary,no,10346,no,no,cellular,14,dec,352,1,182,3,success,0,9.24445190160495
35,management,married,tertiary,no,3402,no,no,cellular,14,dec,269,1,194,2,failure,0,8.132412674500905
57,technician,married,primary,no,592,no,yes,telephone,14,dec,88,6,193,5,other,0,6.385194398997726
36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success,1,6.8308742346461795
64,housemaid,married,primary,no,67,no,no,telephone,14,dec,86,2,111,1,failure,0,4.219507705176107
53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,1,7.493873886783559
29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,1,6.131226489483141
26,services,single,tertiary,no,12,no,no,cellular,15,dec,72,4,186,6,success,0,2.5649493574615367
29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,1,6.35088571671474
45,technician,married,tertiary,no,115,no,no,cellular,16,dec,147,1,194,1,other,0,4.7535901911063645
43,unemployed,married,secondary,no,775,no,no,cellular,16,dec,325,1,124,2,failure,0,6.654152520183219
57,retired,married,secondary,no,5313,no,no,cellular,16,dec,283,2,196,1,success,1,8.57810012631976
46,management,married,tertiary,no,0,yes,no,cellular,17,dec,155,1,199,2,failure,0,0.0
47,technician,married,secondary,no,0,yes,no,cellular,17,dec,97,1,231,2,failure,0,0.0
56,retired,married,secondary,no,393,no,yes,cellular,17,dec,103,1,206,1,failure,0,5.976350909297934
59,management,married,primary,no,8334,no,no,cellular,17,dec,141,4,182,2,other,0,9.028218795184895
34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,1,7.198931240688173
52,technician,married,secondary,no,195,yes,no,cellular,17,dec,110,2,205,3,failure,0,5.278114659230517
32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,1,3.58351893845611
31,management,single,tertiary,no,596,no,no,cellular,17,dec,184,6,196,2,failure,0,6.391917113392602
27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success,1,6.289715570908998
29,services,married,secondary,no,399,no,no,cellular,18,dec,454,6,199,1,failure,0,5.991464547107982
50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,1,8.538758969330798
57,retired,married,secondary,no,1841,no,no,cellular,18,dec,127,2,196,1,success,0,7.518607216815252
60,technician,married,secondary,no,294,no,no,telephone,18,dec,104,5,198,4,success,0,5.68697535633982
44,blue-collar,married,secondary,no,1025,yes,no,cellular,21,dec,116,2,202,1,failure,0,6.933423025730715
50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,success,1,5.771441123130016
44,admin.,married,secondary,no,132,no,no,cellular,21,dec,103,5,124,4,success,0,4.890349128221754
39,unemployed,single,secondary,no,804,no,no,cellular,21,dec,193,8,203,1,success,0,6.690842277418564
32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,1,4.882801922586371
59,retired,married,primary,no,2074,no,no,cellular,21,dec,467,1,186,2,success,1,7.637716432664798
68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,1,7.275172319452771
40,admin.,single,secondary,no,782,yes,no,cellular,21,dec,94,5,202,17,failure,0,6.663132695990803
34,admin.,single,secondary,no,303,no,no,cellular,21,dec,94,3,200,6,success,0,5.717027701406222
64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,1,6.495265555937008
49,technician,married,secondary,no,905,no,no,cellular,21,dec,385,7,131,2,failure,0,6.80903930604298
60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,1,8.225770799348734
35,management,single,tertiary,no,538,no,no,cellular,22,dec,410,3,165,2,other,1,6.289715570908998
72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,309,5,success,1,8.446341450444287
30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,1,1.791759469228055
32,technician,married,tertiary,no,593,no,no,cellular,23,dec,140,2,201,2,other,0,6.386879319362645
48,self-employed,married,secondary,no,1559,no,no,cellular,24,dec,520,3,133,3,failure,0,7.352441100243583
59,management,married,tertiary,no,2764,no,no,cellular,24,dec,237,1,206,2,failure,0,7.9247959139564355
43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,1,8.34687925374656
49,housemaid,married,secondary,no,3570,no,no,cellular,24,dec,62,3,202,2,failure,0,8.18060094759445
32,management,single,tertiary,no,623,no,no,telephone,24,dec,273,1,203,1,failure,0,6.436150368369428
84,retired,married,secondary,no,81204,no,no,telephone,28,dec,679,1,313,2,other,1,11.304732100608703
26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209,1,other,1,8.053887083618223
47,technician,married,secondary,no,3519,no,yes,cellular,28,dec,193,1,220,1,failure,0,8.166216268592143
43,management,married,tertiary,no,3518,no,no,cellular,28,dec,206,2,196,2,success,1,8.165932137321585
39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,315,1,210,2,success,1,3.258096538021482
27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success,1,7.206377291472252
28,management,single,tertiary,no,1840,no,no,cellular,28,dec,1472,1,143,10,other,0,7.518064181233078
35,technician,single,tertiary,no,7546,yes,no,cellular,28,dec,137,1,122,3,failure,0,8.928905412284868
38,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,1,9.332911924364364
89,retired,divorced,primary,no,1323,no,no,telephone,29,dec,207,4,189,1,other,0,7.188412736496954
32,management,single,tertiary,no,718,yes,no,cellular,29,dec,155,1,197,1,success,1,6.577861357721047
32,services,married,secondary,no,914,no,no,cellular,29,dec,434,1,197,1,success,0,6.818924065275521
23,services,single,secondary,no,870,no,no,cellular,29,dec,296,1,176,4,success,1,6.769641976852503
35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,1370,3,209,3,success,1,6.88653164253051
27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,196,2,197,2,success,1,7.3752557780097545
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109,1,246,1,failure,0,6.4457198193855785
61,management,married,secondary,no,544,no,no,cellular,29,dec,63,3,200,9,success,1,6.300785794663244
30,management,single,tertiary,no,2907,yes,no,cellular,30,dec,146,2,218,1,failure,0,7.97522083865341
40,admin.,married,secondary,no,3126,yes,no,cellular,30,dec,110,3,232,2,failure,0,8.047829357457841
50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,8,jan,249,1,119,1,failure,0,5.755742213586912
27,services,single,secondary,no,302,no,no,cellular,8,jan,151,1,189,1,success,0,5.713732805509369
25,technician,single,secondary,no,139,no,yes,cellular,11,jan,202,1,91,1,success,1,4.941642422609304
57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,success,1,6.951772164398911
55,admin.,married,secondary,no,1633,no,no,cellular,11,jan,210,1,192,2,success,1,7.3987862754199485
33,management,married,tertiary,no,6513,yes,no,cellular,11,jan,170,1,343,1,other,1,8.781708985836179
29,services,single,secondary,no,102,no,no,cellular,11,jan,111,1,210,4,failure,0,4.634728988229636
73,retired,married,primary,no,1388,no,no,telephone,11,jan,767,2,83,1,success,1,7.236339342754344
70,retired,married,primary,no,3230,no,no,cellular,11,jan,300,2,48,1,failure,0,8.080546965824498
36,management,married,tertiary,no,93,no,no,cellular,11,jan,102,3,96,4,other,0,4.543294782270004
35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other,0,8.443761913330354
67,retired,married,primary,no,1430,no,no,cellular,11,jan,499,2,91,3,failure,1,7.266128779556451
65,management,married,tertiary,no,1097,no,no,cellular,12,jan,131,1,196,1,other,0,7.001245622069476
29,admin.,single,tertiary,no,14,no,no,cellular,12,jan,106,1,105,2,failure,0,2.70805020110221
67,retired,married,primary,no,585,no,no,cellular,12,jan,164,1,148,1,failure,0,6.373319789577012
53,admin.,divorced,tertiary,no,0,yes,yes,cellular,12,jan,171,1,64,6,other,0,0.0
31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,1,7.841885928984623
66,retired,single,tertiary,no,0,no,no,cellular,12,jan,105,1,92,2,failure,0,0.0
28,services,single,secondary,no,168,no,no,cellular,12,jan,387,1,194,1,other,1,5.1298987149230735
49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,2,91,2,success,1,6.9975959829819265
21,student,single,secondary,no,2488,no,no,telephone,12,jan,661,2,92,1,success,1,7.819636302367592
34,blue-collar,married,primary,no,6718,no,no,cellular,13,jan,278,4,97,1,other,0,8.81269461292015
28,self-employed,single,tertiary,no,1579,no,no,cellular,13,jan,163,1,91,3,failure,1,7.365180126021013
64,retired,married,tertiary,no,2139,no,no,cellular,13,jan,230,1,91,2,failure,0,7.668561108015897
62,retired,married,tertiary,no,4692,yes,no,cellular,13,jan,113,1,90,1,failure,0,8.453827315794417
31,unemployed,married,tertiary,no,330,no,no,cellular,13,jan,260,1,194,2,success,1,5.802118375377063
40,management,married,tertiary,no,5142,no,no,cellular,13,jan,147,2,224,1,failure,0,8.545391845774915
28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,113,3,33,2,other,0,6.5337888379333435
35,services,single,secondary,no,3816,no,no,cellular,13,jan,331,2,195,1,other,0,8.247220052745229
29,self-employed,single,tertiary,no,270,yes,no,cellular,14,jan,110,7,252,4,failure,0,5.602118820879701
70,retired,divorced,primary,no,482,no,no,telephone,14,jan,372,1,196,2,success,1,6.180016653652572
62,blue-collar,married,secondary,no,180,no,no,cellular,14,jan,183,1,90,4,other,1,5.198497031265826
59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,1,8.342601680684194
51,admin.,married,secondary,no,423,yes,yes,cellular,14,jan,236,1,90,1,failure,0,6.049733455231958
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,other,0,4.3694478524670215
48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,1,6.706862336602747
32,admin.,married,secondary,no,51,yes,yes,cellular,14,jan,203,1,87,2,other,1,3.9512437185814275
49,technician,married,primary,no,1569,no,no,cellular,14,jan,470,1,196,1,other,0,7.358830898342354
36,admin.,divorced,secondary,no,592,no,no,cellular,14,jan,96,7,93,7,success,0,6.385194398997726
33,services,single,secondary,no,133,no,no,cellular,14,jan,305,2,274,1,success,1,4.897839799950911
37,self-employed,married,tertiary,no,11387,no,no,cellular,14,jan,153,1,225,2,other,0,9.340315448397929
30,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,1,6.285998094508865
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jan,295,3,347,1,failure,1,6.887552571664617
37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,1,0.0
65,retired,married,primary,no,2173,no,no,cellular,15,jan,543,4,276,1,failure,0,7.684324067681155
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225,13,other,0,7.003065458786462
30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,1,6.580639137284949
35,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jan,78,4,93,2,failure,0,7.5126175446745105
28,management,married,tertiary,no,893,no,no,cellular,18,jan,204,2,94,2,success,0,6.795705775173514
57,management,married,tertiary,no,1318,no,no,cellular,18,jan,91,2,94,3,success,0,7.1846291527173145
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,success,1,9.054504940418054
64,retired,married,secondary,no,588,no,no,cellular,18,jan,366,1,91,2,failure,1,6.3784261836515865
42,technician,married,secondary,no,994,yes,no,cellular,18,jan,453,1,67,9,success,1,6.902742737158593
47,blue-collar,married,secondary,no,820,no,no,cellular,18,jan,262,1,91,1,success,1,6.710523109452428
37,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure,0,6.29156913955832
21,student,single,primary,no,423,no,no,telephone,18,jan,287,5,285,5,success,1,6.049733455231958
63,housemaid,married,tertiary,no,1528,no,no,cellular,18,jan,309,2,95,3,success,0,7.332369205929062
66,retired,married,secondary,no,203,no,no,cellular,18,jan,353,1,195,1,success,1,5.318119993844216
19,student,single,primary,no,103,no,no,cellular,18,jan,177,2,95,4,failure,0,4.6443908991413725
46,admin.,single,secondary,no,1693,yes,no,cellular,25,jan,137,1,97,1,success,0,7.434847875211999
76,retired,married,tertiary,no,2991,no,no,cellular,25,jan,195,1,95,2,success,0,8.003697339094368
61,retired,married,secondary,no,86,no,no,cellular,25,jan,639,1,94,1,success,1,4.465908118654584
62,retired,married,secondary,no,243,no,no,cellular,25,jan,117,1,280,1,success,0,5.497168225293202
39,management,married,tertiary,no,1802,no,no,cellular,25,jan,129,2,97,2,failure,0,7.497207223203318
37,management,single,tertiary,no,2163,no,no,cellular,25,jan,114,1,234,1,failure,0,7.679713639966372
74,retired,married,tertiary,no,2575,no,no,cellular,25,jan,172,2,161,1,failure,0,7.853993087224244
32,management,single,tertiary,no,307,no,no,cellular,25,jan,96,1,201,3,success,0,5.730099782973574
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure,1,8.694502206386648
61,management,married,tertiary,no,13546,no,no,cellular,25,jan,318,2,283,3,success,0,9.513920399580737
27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,1,7.957177323459475
27,student,single,secondary,no,2015,no,no,cellular,25,jan,87,1,245,1,other,0,7.60887062919126
30,technician,single,secondary,no,323,no,no,cellular,25,jan,116,1,151,3,failure,0,5.780743515792329
36,management,married,tertiary,no,203,no,no,cellular,25,jan,255,1,88,1,success,1,5.318119993844216
38,unemployed,married,primary,no,7005,yes,no,cellular,25,jan,696,1,202,2,success,1,8.854522203757432
27,admin.,single,tertiary,no,689,no,no,cellular,26,jan,98,1,307,1,failure,0,6.536691597591305
40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,228,1,92,5,failure,0,7.011213987350367
77,retired,married,secondary,no,4112,no,no,telephone,26,jan,1616,1,95,2,success,1,8.321907968230423
74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,0,6.841615476477592
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,1,7.6708948313621175
48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other,0,7.0630481633881725
81,retired,married,primary,no,243,no,no,cellular,27,jan,340,1,92,1,success,1,5.497168225293202
36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,0,1.9459101490553132
38,blue-collar,single,secondary,no,0,no,no,cellular,27,jan,240,1,92,4,success,0,0.0
48,admin.,divorced,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,1,7.074116816197362
52,services,married,secondary,no,992,yes,no,cellular,27,jan,342,1,92,2,success,1,6.900730664045173
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,1,4.2626798770413155
70,retired,married,secondary,no,2626,no,no,telephone,27,jan,175,3,147,2,success,0,7.87359778968554
69,retired,divorced,secondary,no,4572,no,no,cellular,27,jan,185,2,92,3,success,0,8.427924723658055
39,admin.,married,secondary,no,0,no,no,cellular,27,jan,366,1,436,10,failure,1,0.0
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,0,4.499809670330265
36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,1,4.867534450455582
33,management,single,tertiary,no,373,no,yes,cellular,28,jan,169,3,93,1,failure,0,5.924255797414532
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,1,6.492239835020471
66,retired,married,primary,no,747,no,no,telephone,28,jan,203,3,93,1,failure,0,6.617402977974478
38,technician,single,tertiary,no,6889,yes,no,cellular,28,jan,194,1,286,3,failure,0,8.837826364007704
32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,223,6,275,5,other,0,5.676753802268282
48,management,married,tertiary,no,3494,no,no,cellular,28,jan,145,3,97,1,other,0,8.15908865466791
29,management,single,tertiary,no,187,yes,no,cellular,28,jan,154,2,555,2,failure,0,5.236441962829949
35,technician,married,secondary,no,481,yes,yes,telephone,28,jan,141,4,164,1,other,0,6.1779441140506
80,retired,married,primary,no,997,no,no,cellular,28,jan,151,1,91,3,success,1,6.905753276311464
31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,167,1,286,5,failure,0,7.609862200913554
33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,202,1,83,3,success,1,7.438383530044307
56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,186,1,433,1,failure,1,7.074963197966044
64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,success,1,8.281977058867758
54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,1,0.0
52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,1,7.846980982138788
63,technician,married,secondary,no,896,yes,no,cellular,28,jan,115,3,91,4,other,0,6.799055862058796
50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,1,7.769378609513984
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,1,7.575071699507561
31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,98,2,241,1,failure,0,5.648974238161206
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,0,7.231287004327616
46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,194,4,436,1,other,0,5.19295685089021
28,admin.,single,secondary,no,261,yes,yes,cellular,29,jan,254,3,142,6,success,1,5.568344503761097
56,retired,divorced,primary,no,694,no,no,cellular,29,jan,144,1,102,1,other,1,6.543911845564792
34,management,married,tertiary,no,5878,no,no,cellular,29,jan,159,7,98,3,success,0,8.679141958402255
36,technician,married,tertiary,no,202,no,no,cellular,29,jan,313,1,120,3,failure,1,5.313205979041787
26,admin.,single,secondary,no,338,no,no,cellular,29,jan,245,1,92,3,success,0,5.82600010738045
54,admin.,single,secondary,no,1958,no,no,telephone,29,jan,179,1,206,6,failure,0,7.580189417944541
32,management,divorced,tertiary,no,530,yes,no,cellular,29,jan,131,1,127,3,failure,0,6.274762021241939
60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success,1,1.791759469228055
26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,other,0,6.385194398997726
20,student,single,primary,no,0,no,no,cellular,1,feb,143,5,91,8,failure,0,0.0
29,technician,married,secondary,no,1599,yes,no,cellular,1,feb,200,2,96,3,failure,0,7.3777589082278725
40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,1,209,1,failure,0,5.552959584921617
72,retired,single,tertiary,no,1285,no,no,telephone,1,feb,280,2,91,7,failure,0,7.1592919047975645
36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,343,2,95,2,failure,0,6.8885724595653635
65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,121,1,287,3,success,0,7.587817219993427
60,management,married,tertiary,no,3401,no,no,cellular,2,feb,121,1,95,2,success,0,8.132118772955806
37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,102,1,155,5,failure,0,6.860663671448287
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure,0,4.143134726391533
66,retired,married,primary,no,3629,no,no,cellular,2,feb,474,1,172,2,other,1,8.196987927258897
33,unemployed,single,tertiary,no,685,yes,no,cellular,2,feb,105,1,96,2,failure,0,6.530877627725885
31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,0,6.261491684321042
65,retired,married,primary,no,493,no,no,cellular,2,feb,348,1,109,2,failure,0,6.202535517187923
56,services,married,secondary,no,1989,no,no,cellular,3,feb,336,2,281,2,failure,1,7.595889917718538
53,admin.,single,secondary,no,2398,yes,no,cellular,3,feb,108,1,92,1,success,0,7.782807262839695
30,technician,single,tertiary,no,4060,no,no,cellular,3,feb,179,1,93,1,other,1,8.309184527686298
33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success,1,5.717027701406222
34,admin.,divorced,secondary,no,661,yes,no,cellular,3,feb,122,1,96,9,other,0,6.495265555937008
72,retired,married,primary,no,2600,no,no,cellular,3,feb,443,2,82,3,success,1,7.8636512654486515
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,508,1,92,4,failure,1,7.506042178518122
37,admin.,single,secondary,no,728,no,no,cellular,3,feb,129,1,174,2,other,1,6.591673732008658
31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,349,1,357,3,success,1,5.713732805509369
44,technician,single,tertiary,no,678,no,no,cellular,3,feb,111,1,124,2,other,0,6.520621127558696
52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success,1,6.862757913051401
34,technician,married,secondary,no,0,yes,no,cellular,3,feb,146,1,91,2,other,0,0.0
37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,140,1,366,2,failure,1,5.583496308781699
45,admin.,married,secondary,no,205,no,no,cellular,3,feb,373,1,92,1,success,1,5.327876168789581
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,1,5.476463551931511
68,retired,married,tertiary,no,2812,no,no,cellular,3,feb,279,2,181,1,failure,1,7.9420068084898565
36,self-employed,married,tertiary,no,506,no,no,cellular,3,feb,124,1,92,3,success,0,6.2285110035911835
38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,failure,1,5.572154032177765
59,housemaid,married,secondary,no,0,no,no,telephone,3,feb,722,1,99,4,failure,0,0.0
74,retired,married,primary,no,5539,no,no,cellular,3,feb,253,2,181,1,success,0,8.61974977974133
